idContrato,codigo_contratacion,estado,objeto_contratacion,entidad,ruc_entidad,departamento,provincia,distrito,fecha_publicacion,fecha_vencimiento,tiempo_restante_texto,moneda,monto_referencial,descripcion,enlace_publico,enlace_requerimiento,requerimiento_consultado,fecha_ultima_actualizacion,fecha_vencimiento_raw
83555,CM-696-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-30T12:44:54-05:00,2026-08-03T12:00:00-05:00,Vencido,,,ADQUISICION DE SURFACTANTE PULMONAR DE ORIGEN NATURAL 25 MG/ML INY 8 ML - SERVICIO DE FARMACIA (Exp. 16138),https://prod6.seace.gob.pe/buscador-publico/contrataciones/83555,,,2026-08-04T15:56:30-05:00,03/08/2026 12:00:00
83553,CM-695-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-30T12:41:33-05:00,2026-08-03T12:00:00-05:00,Vencido,,,ADQUISICION DE SULFADIAZINA DE PLATA 1% X 400G - SERVICIO DE FARMACIA (Exp. 16138),https://prod6.seace.gob.pe/buscador-publico/contrataciones/83553,,,2026-08-04T15:56:30-05:00,03/08/2026 12:00:00
83448,CM-685-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-30T10:49:54-05:00,2026-08-03T10:00:00-05:00,Vencido,,,ADQUISICION DE MAGNESIO SULFATO 200 MG/ML INY 10 ML - SERVICIO DE FARMACIA (Exp. 16138),https://prod6.seace.gob.pe/buscador-publico/contrataciones/83448,,,2026-08-04T15:56:30-05:00,03/08/2026 10:00:00
83386,CM-681-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-30T09:46:45-05:00,2026-08-03T09:00:00-05:00,Vencido,,,ADQUISICION DE ANAQUELES O ESTANTES METALICOS (EXP. 11833),https://prod6.seace.gob.pe/buscador-publico/contrataciones/83386,,,2026-08-04T15:56:30-05:00,03/08/2026 09:00:00
83374,CM-673-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-30T09:23:43-05:00,2026-08-03T10:00:00-05:00,Vencido,,,ADQUISICION DE FOLINATO CALCICO EQUIV 50 MG ACIDO FOLINICO INY - SERVICIO DE FARMACIA (Exp. 16138),https://prod6.seace.gob.pe/buscador-publico/contrataciones/83374,,,2026-08-04T15:56:30-05:00,03/08/2026 10:00:00
83354,CM-680-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-07-30T09:19:59-05:00,2026-08-07T09:00:00-05:00,"1 d, 15 h restantes",,,ADQUISICION DE PETROLEO DIESEL B5-S-50 PARA LA OPERATIVIDAD DE LAS UNIDADES DE AMBULANCIA DEL HRC (EXP. 12472),https://prod6.seace.gob.pe/buscador-publico/contrataciones/83354,,,2026-08-05T17:19:50-05:00,07/08/2026 09:00:00
83345,CM-667-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-30T08:33:27-05:00,2026-08-03T10:00:00-05:00,Vencido,,,ADQUISICION DE FENILEFRINA (SOLUCION OFTALMICA) 25 MG/ML15 ML - SERVICIO DE FARMACIA (Exp. 16138),https://prod6.seace.gob.pe/buscador-publico/contrataciones/83345,,,2026-08-04T15:56:30-05:00,03/08/2026 10:00:00
83254,CM-661-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-27T14:00:18-05:00,2026-07-31T10:00:00-05:00,Vencido,,,"ADQUISICION DE DEXTROSA 5G/100ML (5%) INY X 100ML, DEXTROSA 5 G/100 ML (5 %) INY 500 ML -  SERVICIO DE FARMACIA (Exp. 16138)",https://prod6.seace.gob.pe/buscador-publico/contrataciones/83254,,,2026-08-04T15:56:30-05:00,31/07/2026 10:00:00
83253,CM-660-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-27T13:48:59-05:00,2026-07-31T10:00:00-05:00,Vencido,,,ADQUISICION DE DEXTROSA 10G/100ML(10 %) - 1L-  SERVICIO DE FARMACIA (Exp. 16138),https://prod6.seace.gob.pe/buscador-publico/contrataciones/83253,,,2026-08-04T15:56:30-05:00,31/07/2026 10:00:00
83100,CM-647-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-07-24T19:08:53-05:00,2026-08-13T09:00:00-05:00,"2 d, 21 h restantes",,,ADQUISICION DE REPUESTOS CONSUMIBLES PARA EQUIPOS DE ANESTESIA DE SERVICIO DE CENTRO QUIRURGICO (EXP. 14130),https://prod6.seace.gob.pe/buscador-publico/contrataciones/83100,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/327529,1,2026-08-10T11:09:40-05:00,13/08/2026 09:00:00
83067,CM-642-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-24T18:50:15-05:00,2026-07-27T09:00:00-05:00,Vencido,,,CONTRATACION DEL SERVICIO DE MEDICO ESPECIALISTA EN DERMATOLOGIA (EXP. 14786),https://prod6.seace.gob.pe/buscador-publico/contrataciones/83067,,,2026-08-04T15:56:30-05:00,27/07/2026 09:00:00
82924,CM-637-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-07-24T16:02:31-05:00,2026-08-10T12:00:00-05:00,"4 d, 20 h restantes",,,ADQUISICION DE MATERIAL DE OSTEOSINTESIS PARA CONDROMALACIA BILATERAL - SERVICIO DE ORTOPEDIA Y TRAUMATOLOGIA (Exp. 16564),https://prod6.seace.gob.pe/buscador-publico/contrataciones/82924,,,2026-08-05T15:38:53-05:00,10/08/2026 12:00:00
82372,CM-630-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-22T16:21:33-05:00,2026-07-24T10:00:00-05:00,Vencido,,,"ADQUISICION DE MATERIAL PARA HIDROCEFALIA (SISTEMA DE DERIVACION VENTRICULO PERITONEAL) - SERVICIO DE NEUROCIRUGIA (Exp, 16360)",https://prod6.seace.gob.pe/buscador-publico/contrataciones/82372,,,2026-08-04T15:56:30-05:00,24/07/2026 10:00:00
81897,CM-619-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-21T17:00:29-05:00,2026-07-24T08:00:00-05:00,Vencido,,,ADQUISICION DE ESTABILIZADORES DE VOLTAJE (EXP. 14606),https://prod6.seace.gob.pe/buscador-publico/contrataciones/81897,,,2026-08-04T15:56:30-05:00,24/07/2026 08:00:00
81470,CM-613-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-07-20T16:26:44-05:00,2026-08-10T12:00:00-05:00,"4 d, 20 h restantes",,,ADQUISICION DE MATERIAL DE OSTEOSINTESIS PARA LUXACION DE HOMBRO IZQUIERDO - SERVICIO DE ORTOPEDIA Y TRAUMATOLOGIA,https://prod6.seace.gob.pe/buscador-publico/contrataciones/81470,,,2026-08-05T15:38:53-05:00,10/08/2026 12:00:00
81318,CM-604-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-20T11:35:03-05:00,2026-07-21T14:00:00-05:00,Vencido,,,"ADQUISICION DE CONECTOR RECTO 1/4 CON LUER MACHO, LINEA PARA BOMBA DE INFUSION CON FILTRO, PUNZON DE TRANSFERENCIA PARA LIQUIDOS ESTERILES, PUNZON PERFORADOR PARA CONEXION A FRASCO - SERVICIO DE FARMACIA (Exp. 13804)",https://prod6.seace.gob.pe/buscador-publico/contrataciones/81318,,,2026-08-04T15:56:30-05:00,21/07/2026 14:00:00
81071,CM-811-2026-HRGDV-A,Vigente,Bien,GOBIERNO REGIONAL DE APURIMAC - HOSPITAL GUILLERMO DIAZ DE LA VEGA ABANCAY,,APURIMAC,ABANCAY,ABANCAY,2026-07-17T16:51:13-05:00,2026-07-31T16:00:00-05:00,Vencido,,,"REQUERIMIENTO DE PRODUCTOS FARMACEUTICOS ( FENTANILO 50 mcg/h PARCHE TRANSDERMINO) PARA EL SERVICIO DE ONCOLOGIA, DEPARTAMENTO DE FARMACIA DEL HRGDVA.",https://prod6.seace.gob.pe/buscador-publico/contrataciones/81071,,,2026-08-04T17:22:55-05:00,31/07/2026 16:00:00
80918,CM-588-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-17T12:08:00-05:00,2026-08-03T10:00:00-05:00,Vencido,,,ADQUISICION DE EQUIPO DE ASPIRACIÓN PORTÁTIL DESCARTABLE N 18 - SERVICIO DE CIRUGIA ONCOLOGICA (Exp. 11719),https://prod6.seace.gob.pe/buscador-publico/contrataciones/80918,,,2026-08-04T15:56:30-05:00,03/08/2026 10:00:00
80862,CM-584-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-17T10:36:44-05:00,2026-08-03T10:00:00-05:00,Vencido,,,ADQUISICION DE APOSITO DE ESPUMA (POLIURETANO) CON PLATA IONICA 1.2% CON HIDROFIBRA (CARBOXIMETILCELULOSA) - Exp. 11719,https://prod6.seace.gob.pe/buscador-publico/contrataciones/80862,,,2026-08-04T15:56:30-05:00,03/08/2026 10:00:00
80703,CM-800-2026-HRGDV-A,Vigente,Bien,GOBIERNO REGIONAL DE APURIMAC - HOSPITAL GUILLERMO DIAZ DE LA VEGA ABANCAY,,APURIMAC,ABANCAY,ABANCAY,2026-07-16T16:30:01-05:00,2026-07-31T16:00:00-05:00,Vencido,,,REQUERIMIENTO DE PRODUCTOS FARMACEUTICOS ( OXICODONA 10 MM TAB) PARA EL SERVICIO DE ONCOLOGIA DEPARTAMENTO DE FARMACIA DEL HRGDVA.,https://prod6.seace.gob.pe/buscador-publico/contrataciones/80703,,,2026-08-04T17:22:55-05:00,31/07/2026 16:00:00
80655,CM-799-2026-HRGDV-A,Vigente,Bien,GOBIERNO REGIONAL DE APURIMAC - HOSPITAL GUILLERMO DIAZ DE LA VEGA ABANCAY,,APURIMAC,ABANCAY,ABANCAY,2026-07-16T16:13:32-05:00,2026-08-17T12:00:00-05:00,"3 d, 18 h restantes",,,REQUERIMIENTO DE LIBROS MATERIALES Y JUEGOS PSICOTERAPEUTICAS PARA EL DEPARTAMENTO DE SALUD MENTAL  DEL HRGDVA.,https://prod6.seace.gob.pe/buscador-publico/contrataciones/80655,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/317171,1,2026-08-13T17:01:05-05:00,17/08/2026 12:00:00
80273,CM-567-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-15T16:28:28-05:00,2026-07-24T11:00:00-05:00,Vencido,,,CONTRATACION DEL SERVICIO DE PERSONAL PARA LIMPIEZA Y DESINFECCION DE AMBIENTE (EXP. 13877),https://prod6.seace.gob.pe/buscador-publico/contrataciones/80273,,,2026-08-04T15:56:30-05:00,24/07/2026 11:00:00
79918,CM-646-2026-UEGPS-PTRT3/SERVICIOS,Vigente,Servicio,UNIDAD EJECUTORA 001631: GESTIÓN DE PROYECTOS SECTORIALES,,CUSCO,,,2026-07-14T17:25:40-05:00,2026-07-24T10:00:00-05:00,Vencido,,,"SERVICIO DE INTERNET PARA LA REGIÓN DE CUSCO, EN EL MARCO DE LA EJECUCIÓN DEL PROYECTO ""CATASTRO, TITULACIÓN Y REGISTRO DE TIERRAS RURALES EN EL PERÚ, TERCER ETAPA - PTRT3 GTS"".",https://prod6.seace.gob.pe/buscador-publico/contrataciones/79918,,,2026-08-04T15:56:30-05:00,24/07/2026 10:00:00
79658,CM-548-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-14T10:39:23-05:00,2026-07-16T10:00:00-05:00,Vencido,,,ADQUISICION DE QUIMICOS PARA LA DETERMINACION DE DUREZA DEL AGUA DE LOS CALDEROS (EXP. 13071),https://prod6.seace.gob.pe/buscador-publico/contrataciones/79658,,,2026-08-04T15:56:30-05:00,16/07/2026 10:00:00
79630,CM-547-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-14T10:31:35-05:00,2026-07-16T10:30:00-05:00,Vencido,,,ADQUISICION DE MATERIALES PARA MANTENIMIENTO DE INFRAESTRUCTURA DEL SERVICIO DE NUTRICION (EXP. 10139),https://prod6.seace.gob.pe/buscador-publico/contrataciones/79630,,,2026-08-04T15:56:30-05:00,16/07/2026 10:30:00
79467,CM-1-2026-MDO,Vigente,Servicio,MUNICIPALIDAD DISTRITAL DE OLLANTAYTAMBO,,CUSCO,,,2026-07-13T17:26:35-05:00,2026-07-16T15:00:00-05:00,Vencido,,,SERVICIO PARA TERAPIA DE REHABILITACION,https://prod6.seace.gob.pe/buscador-publico/contrataciones/79467,,,2026-08-04T15:56:30-05:00,16/07/2026 15:00:00
79259,CM-543-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-13T11:11:05-05:00,2026-07-14T08:00:00-05:00,Vencido,,,ADQUISICION DE TAMBOR KONICA MINOLTA (EXP. 15015),https://prod6.seace.gob.pe/buscador-publico/contrataciones/79259,,,2026-08-04T15:56:30-05:00,14/07/2026 08:00:00
78477,CM-524-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-09T11:37:10-05:00,2026-07-23T12:00:00-05:00,Vencido,,,ADQUISICION DE MATERIAL PARA NEUROCIRUGIA (SUSTITUTO CRANEAL) - EXP. 15182,https://prod6.seace.gob.pe/buscador-publico/contrataciones/78477,,,2026-08-04T15:56:30-05:00,23/07/2026 12:00:00
78449,CM-520-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-09T11:15:50-05:00,2026-07-13T10:00:00-05:00,Vencido,,,ADQUISICION DE FLUJOMETROS PARA OXIGENO MEDICINAL CON CONEXION CGA 870 (EXP. 14599),https://prod6.seace.gob.pe/buscador-publico/contrataciones/78449,,,2026-08-04T15:56:30-05:00,13/07/2026 10:00:00
78416,CM-522-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-09T10:56:21-05:00,2026-07-22T12:00:00-05:00,Vencido,,,ADQUISICION DE MATERIAL PARA CARDIOLOGIA PARA PACIENTE PORTADOR DE MARCAPASO BICAMERAL METRONIC DISFUNCIONANTE CIE-10: Z95.0 - (Exp. 15195),https://prod6.seace.gob.pe/buscador-publico/contrataciones/78416,,,2026-08-04T15:56:30-05:00,22/07/2026 12:00:00
78177,CM-509-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-08T16:05:40-05:00,2026-07-13T10:00:00-05:00,Vencido,,,ADQUISICION DE UN EQUIPO PULSOXIMETRO PORTATIL (EXP. 12085),https://prod6.seace.gob.pe/buscador-publico/contrataciones/78177,,,2026-08-04T15:56:30-05:00,13/07/2026 10:00:00
78088,CM-505-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-08T14:09:36-05:00,2026-07-13T09:00:00-05:00,Vencido,,,ADQUISICION DE TENSIOMETRO DIGITAL PORTATIL (EXP. 12085),https://prod6.seace.gob.pe/buscador-publico/contrataciones/78088,,,2026-08-04T15:56:30-05:00,13/07/2026 09:00:00
78085,CM-504-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-08T14:04:45-05:00,2026-07-13T10:00:00-05:00,Vencido,,,AQUISICION DE UN MONITOR PORTATIL FUNCIONES VITALES (EXP. 12085),https://prod6.seace.gob.pe/buscador-publico/contrataciones/78085,,,2026-08-04T15:56:30-05:00,13/07/2026 10:00:00
78104,CM-503-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-08T13:53:26-05:00,2026-07-13T09:00:00-05:00,Vencido,,,ADQUISICION DE MANOMETRO PARA BALON DE OXIGENO PORTATIL (EXP. 12085),https://prod6.seace.gob.pe/buscador-publico/contrataciones/78104,,,2026-08-04T15:56:30-05:00,13/07/2026 09:00:00
78079,CM-502-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-08T13:07:13-05:00,2026-07-10T11:00:00-05:00,Vencido,,,ADQUISICION DE MATERIALES PARA TUBERIA DE AGUA CALIENTE (EXP. 5164),https://prod6.seace.gob.pe/buscador-publico/contrataciones/78079,,,2026-08-04T15:56:30-05:00,10/07/2026 11:00:00
78045,CM-500-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-08T12:23:00-05:00,2026-07-14T09:00:00-05:00,Vencido,,,CONTRATACION DEL SERVICIO DE REPARACION DE FIBROBRONCOSCOPIO (EXP. 10597),https://prod6.seace.gob.pe/buscador-publico/contrataciones/78045,,,2026-08-04T15:56:30-05:00,14/07/2026 09:00:00
77999,CM-495-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-08T10:42:10-05:00,2026-07-17T09:00:00-05:00,Vencido,,,CONTRATACION DE SERVICIO DE MANTENIMIENTO DE CENTRAL TELEFONICA IP (EXP. 3024),https://prod6.seace.gob.pe/buscador-publico/contrataciones/77999,,,2026-08-04T15:56:30-05:00,17/07/2026 09:00:00
77961,CM-491-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-08T09:54:47-05:00,2026-08-04T12:00:00-05:00,Vencido,,,ADQUISICION DE LEFLUNOMIDA 20 MG TAB - SERVICIO DE FARMACIA (Exp. 12601),https://prod6.seace.gob.pe/buscador-publico/contrataciones/77961,,,2026-08-04T15:56:30-05:00,04/08/2026 12:00:00
77907,CM-486-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-08T08:55:48-05:00,2026-07-13T09:00:00-05:00,Vencido,,,ADQUISICION DE ELECTROCARDIOGRAFO DE 3 CANALES PARA EL SERVICIO DE EMERGENCIA (EXP. 7845),https://prod6.seace.gob.pe/buscador-publico/contrataciones/77907,,,2026-08-04T15:56:30-05:00,13/07/2026 09:00:00
77319,CM-460-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-06T15:21:42-05:00,2026-08-04T12:00:00-05:00,Vencido,,,ADQUISICION DE BROMUR DE VECURONIO 4MG X 1 ML - SERVICIO DE FARMACIA (Exp. 12601),https://prod6.seace.gob.pe/buscador-publico/contrataciones/77319,,,2026-08-04T15:56:30-05:00,04/08/2026 12:00:00
77296,CM-457-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-06T14:59:43-05:00,2026-08-04T10:00:00-05:00,Vencido,,,ADQUISICION DE RIFAXIMINA 200 MG TAB - SERVICIO DE FARMACIA (Exp. 12601),https://prod6.seace.gob.pe/buscador-publico/contrataciones/77296,,,2026-08-04T15:56:30-05:00,04/08/2026 10:00:00
77261,CM-454-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-06T14:15:22-05:00,2026-08-04T12:00:00-05:00,Vencido,,,ADQUISICION DE INSULINA ASPARTATO 100 UI/ML INY 3ML - SERVICIO DE FARMACIA (Exp. 12601),https://prod6.seace.gob.pe/buscador-publico/contrataciones/77261,,,2026-08-04T15:56:30-05:00,04/08/2026 12:00:00
76976,CM-443-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-03T16:20:10-05:00,2026-07-13T10:00:00-05:00,Vencido,,,ADQUISICION DE PAÑOS DE LIMPIEZA PARA EL SERVICIO DE HEMODIALISIS (EXP. 13658),https://prod6.seace.gob.pe/buscador-publico/contrataciones/76976,,,2026-08-04T15:56:30-05:00,13/07/2026 10:00:00
76936,CM-442-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-07-03T16:11:53-05:00,2026-08-21T12:00:00-05:00,15 h restantes,,,CONTRATACION DE SERVICIO DE FORMATOS DE RECETA MEDICA AUTOCOPIABLE PARA EL PROGRAMA DE PREVENCIO Y CONTROL DE CANCER (EXP. 7661),https://prod6.seace.gob.pe/buscador-publico/contrataciones/76936,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/301793,1,2026-08-20T20:55:56-05:00,21/08/2026 12:00:00
76891,CM-437-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-03T14:41:13-05:00,2026-07-06T09:00:00-05:00,Vencido,,,ADQUISICION DE FLUJOMETROS PARA OXIGENO MEDICINAL (EXP. 8017),https://prod6.seace.gob.pe/buscador-publico/contrataciones/76891,,,2026-08-04T15:56:30-05:00,06/07/2026 09:00:00
76845,CM-435-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-03T12:35:22-05:00,2026-07-06T09:00:00-05:00,Vencido,,,ADQUISICION DE EPPS PARA PERSONAL QUE ELABORA QUIMIOTERAPIAS EN LA UNIDAD DE MEZCLAS ONCOLOGICAS DEL HRC (EXP. 13794),https://prod6.seace.gob.pe/buscador-publico/contrataciones/76845,,,2026-08-04T15:56:30-05:00,06/07/2026 09:00:00
76580,CM-742-2026-HRGDV-A,Vigente,Bien,GOBIERNO REGIONAL DE APURIMAC - HOSPITAL GUILLERMO DIAZ DE LA VEGA ABANCAY,,APURIMAC,ABANCAY,ABANCAY,2026-07-02T15:44:53-05:00,2026-07-10T10:00:00-05:00,Vencido,,,REQUERIMIENTO DE INSUMOS MEDICOS MATERIALES DE OSTEOSINTESIS ( PROTESIS DE CADERA CEMENTADA DE REVISION)PARA EL SERVICIO DE TRAUMATOLOGIA  DEL HRGDVA,https://prod6.seace.gob.pe/buscador-publico/contrataciones/76580,,,2026-08-04T17:22:55-05:00,10/07/2026 10:00:00
75397,CM-409-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-06-26T17:01:04-05:00,2026-08-04T12:00:00-05:00,Vencido,,,ADQUISCION DE  TRIPTORELINA 3.75MG -INY - SERVICIO DE FARMACIA (Exp. 12601),https://prod6.seace.gob.pe/buscador-publico/contrataciones/75397,,,2026-08-04T15:56:30-05:00,04/08/2026 12:00:00
74891,CM-390-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-06-25T12:14:26-05:00,2026-08-04T12:00:00-05:00,Vencido,,,ADQUISICION DE CARBOPLATINO Y FLUOROURACILO - SERVICIO DE FARMACIA (Exp. 12601),https://prod6.seace.gob.pe/buscador-publico/contrataciones/74891,,,2026-08-04T15:56:30-05:00,04/08/2026 12:00:00
74855,CM-389-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-06-25T11:41:51-05:00,2026-08-04T12:00:00-05:00,Vencido,,,ADQUISICION DE MEDICAMENTO FOLINATO CALCICO Y GEMCITABINA - SERVICIO DE FARMACIA (Exp. 12601),https://prod6.seace.gob.pe/buscador-publico/contrataciones/74855,,,2026-08-04T15:56:30-05:00,04/08/2026 12:00:00
74509,CM-3036-2026-INIA,Vigente,Servicio,INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,,APURIMAC,ANDAHUAYLAS,TALAVERA,2026-06-24T12:19:53-05:00,2026-06-26T12:00:00-05:00,Vencido,,,P.S. 3036 SERVICIO DE MANTENIMIENTO CORRECTIVO DE UNA CAMIONETA PICK UP MARCA VOLKSWAGEN MODELO AMAROCK DE PLACA EGX- 701 PARA ACTIVIDADES DE TRANSFERENCIA DE LA EEA CHUMBIBAMBA.,https://prod6.seace.gob.pe/buscador-publico/contrataciones/74509,,,2026-08-04T17:22:55-05:00,26/06/2026 12:00:00
73823,CM-380-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-06-22T12:09:50-05:00,2026-07-03T10:00:00-05:00,Vencido,,,ADQUISICION DE REACTIVOS PARA PROCESAMIENTO DE PRUEBAS DE INMUNOLOGIA - SERVICIO DE PATOLOGIA CLINICA (Exp. 10714),https://prod6.seace.gob.pe/buscador-publico/contrataciones/73823,,,2026-08-04T15:56:30-05:00,03/07/2026 10:00:00
73667,CM-376-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-06-20T12:22:42-05:00,2026-08-04T12:00:00-05:00,Vencido,,,ADQUISICION DE MEDICAMENTO TEMOZOLOMIDA - SERVICIO DE FARMACIA (Exp. 12601),https://prod6.seace.gob.pe/buscador-publico/contrataciones/73667,,,2026-08-04T15:56:30-05:00,04/08/2026 12:00:00
